subject,lhWhiteSurfArea,lhMeanThickness,rhWhiteSurfArea,rhMeanThickness,WhiteSurfArea,MeanThickness,lhCortexVol,rhCortexVol,CortexVol,lhCorticalWhiteMatterVol,rhCorticalWhiteMatterVol,CorticalWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,IntraCranialVol
0050441,92527.6,2.87573,93841.6,2.82296,186369.2,2.849345,297581.499304,296672.845617,594254.344921,279664.75,277717.609375,557382.359375,219552.0,813806.344921,1267860.60589,1699479.15831
0050442,91935.0,2.63593,91651.2,2.58753,183586.2,2.61173,269972.031858,264902.895095,534874.926953,295004.015625,290172.40625,585176.421875,207744.0,742618.926953,1234565.1698,1703243.15251
0050443,103012.0,2.78519,104568.0,2.71252,207580.0,2.748855,316002.308484,313422.195597,629424.504081,267634.453125,267314.953125,534949.40625,211403.0,840827.504081,1277358.08598,1732277.9159
0050444,79891.6,2.7336,80669.4,2.71843,160561.0,2.726015,238424.456664,239918.812258,478343.268922,219869.671875,220267.03125,440136.703125,180147.0,658490.268922,1012313.95168,1417392.36649
0050445,93104.3,2.75568,94446.3,2.671,187550.6,2.71334,284012.107189,281982.803433,565994.910622,247009.875,245466.078125,492475.953125,191335.0,757329.910622,1165166.7629,1587091.3922
0050446,103442.0,2.68466,103660.0,2.59368,207102.0,2.63917,300950.1472,292510.499151,593460.64635,295808.0,291410.140625,587218.140625,194282.0,787742.64635,1317472.41044,1829400.92246
0050447,108495.0,2.82986,109587.0,2.79074,218082.0,2.8103,334578.237125,332343.564704,666921.80183,275628.375,278154.078125,553782.453125,206686.0,873607.80183,1328871.70512,1651745.66681
0050448,100435.0,3.00315,102729.0,2.9772,203164.0,2.990175,335630.315081,340087.281155,675717.596236,266774.59375,268739.28125,535513.875,215963.0,891680.596236,1322469.75961,1620743.90414
0050449,97266.4,2.64039,97416.3,2.67375,194682.7,2.65707,285636.82911,288004.094454,573640.923565,253936.78125,251986.125,505922.90625,198164.0,771804.923565,1178614.1363,1630201.46975
0050450,98595.3,2.69951,99808.2,2.7232,198403.5,2.711355,294283.511628,297734.825083,592018.336711,295370.296875,298096.171875,593466.46875,209303.0,801321.336711,1292465.69283,1783370.87105
0050451,86291.3,2.84403,86581.5,2.80143,172872.8,2.82273,271571.962844,268433.128795,540005.091639,226898.71875,224619.046875,451517.765625,198569.0,738574.091639,1096481.72082,1441089.77974
0050452,96159.6,2.73463,95392.9,2.71636,191552.5,2.725495,292676.081461,289992.019324,582668.100785,283322.71875,276860.53125,560183.25,194533.0,777201.100785,1251166.57431,1678809.49209
0050453,92840.9,2.84324,92065.3,2.81937,184906.2,2.831305,303840.371814,300551.273756,604391.645569,220598.328125,217065.875,437664.203125,202672.0,807063.645569,1139747.40622,1471619.77404
0050454,97178.9,2.74686,97824.5,2.75909,195003.4,2.752975,295701.458178,296630.844683,592332.302861,252487.46875,253575.65625,506063.125,206629.0,798961.302861,1204426.78366,1570036.49637
0050455,100446.0,2.53307,100437.0,2.48566,200883.0,2.509365,280051.6833,271416.156461,551467.839761,274326.421875,270765.4375,545091.859375,194536.0,746003.839761,1207385.08859,1739588.46547
0050456,93830.6,2.77992,94619.7,2.71041,188450.3,2.745165,293271.50139,286662.527718,579934.029109,263945.8125,263352.453125,527298.265625,213022.0,792956.029109,1221176.4168,1709975.17334
0050457,99573.4,2.61251,99596.9,2.61541,199170.3,2.61396,282914.509024,282986.761883,565901.270907,280871.96875,280431.078125,561303.046875,196730.0,762631.270907,1233312.81284,1645419.2504
0050458,94263.5,2.48191,94914.3,2.44449,189177.8,2.4632,249475.937792,247707.336932,497183.274723,252061.125,251669.375,503730.5,189137.0,686320.274723,1103934.72157,1510628.22417
0050459,87342.1,2.69359,87969.8,2.63156,175311.9,2.662575,258523.588342,253557.15337,512080.741712,260578.9375,257713.46875,518292.40625,202767.0,714847.741712,1147395.32818,1569285.82225
0050460,105730.0,2.88365,106654.0,2.75268,212384.0,2.818165,333849.762197,323860.389196,657710.151393,297138.65625,296180.078125,593318.734375,218501.0,876211.151393,1373409.79755,1826975.29682
0050463,89057.8,2.74972,88727.2,2.67284,177785.0,2.71128,273505.465109,264606.167865,538111.632974,241714.390625,239712.234375,481426.625,213351.0,751462.632974,1137425.74317,1636902.59632
0050465,87427.2,2.55035,87682.4,2.52941,175109.6,2.53988,242669.022108,242525.760996,485194.783103,257441.40625,256821.46875,514262.875,181818.0,667012.783103,1117936.90626,1522057.07335
0050466,83989.9,2.49137,85174.8,2.47644,169164.7,2.483905,226651.133722,229655.921973,456307.055695,248768.1875,251082.96875,499851.15625,175666.0,631973.055695,1052780.69597,1449946.50518
0050468,102358.0,2.54526,103072.0,2.48016,205430.0,2.51271,278990.398152,278169.276241,557159.674393,282755.0,280844.28125,563599.28125,190582.0,747741.674393,1228633.94918,1734215.12387
0050469,94386.5,2.54593,93622.1,2.52135,188008.6,2.53364,261405.222444,257053.947927,518459.170371,283665.390625,283020.875,566686.265625,202548.0,721007.170371,1199087.72892,1603894.75201
0050473,100431.0,2.63851,101168.0,2.64247,201599.0,2.64049,293731.185947,295252.710771,588983.896718,283683.46875,280043.21875,563726.6875,210609.0,799592.896718,1269250.43778,1856516.10068
0050474,89671.5,2.72533,89972.2,2.70333,179643.7,2.71433,264140.751634,261725.005521,525865.757155,277088.15625,277345.234375,554433.390625,185541.0,711406.757155,1187959.31596,1628331.99612
0050477,87107.3,2.6337,87361.0,2.6126,174468.3,2.62315,254218.506546,252172.247623,506390.754169,243793.796875,245013.171875,488806.96875,212143.0,718533.754169,1098864.40782,1526337.81204
0050480,99920.5,2.60927,99134.7,2.58381,199055.2,2.59654,284172.226068,280862.085665,565034.311733,317268.234375,309699.140625,626967.375,208885.0,773919.311733,1316297.97027,1760472.30944
0050483,84355.7,2.66829,84783.9,2.69966,169139.6,2.683975,249271.167425,253355.528302,502626.695727,218397.0625,220087.9375,438485.0,187451.0,690077.695727,1043341.72989,1445667.36088
0050484,102931.0,2.66644,102615.0,2.64764,205546.0,2.65704,299354.822739,296993.476731,596348.29947,302820.828125,297994.1875,600815.015625,209004.0,805352.29947,1326058.38724,1779099.16362
0050487,91545.2,2.62585,92347.9,2.57214,183893.1,2.598995,267002.071219,263378.373038,530380.444257,250470.140625,248441.5625,498911.703125,198562.0,728942.444257,1142306.33282,1256555.49977
0050493,91902.5,2.49403,92787.0,2.47676,184689.5,2.485395,252941.898985,254755.42173,507697.320714,290244.484375,289646.0625,579890.546875,194922.0,702619.320714,1197436.82475,1706510.2989
0050494,95840.3,2.55259,96647.8,2.44221,192488.1,2.4974,262404.270137,253631.258604,516035.528741,268245.703125,262916.9375,531162.640625,174475.0,690510.528741,1151612.8957,1562495.58521
0050495,86108.5,2.70342,87451.5,2.62127,173560.0,2.662345,254883.497937,251349.547834,506233.045771,270140.765625,267920.0,538060.765625,182634.0,688867.045771,1150695.54455,1575426.65837
0050504,97176.7,2.71145,98687.1,2.70735,195863.8,2.7094,304286.229488,305610.836627,609897.066115,263741.015625,265212.75,528953.765625,209238.0,819135.066115,1244903.33326,1765068.72075
0050505,98220.2,2.67378,99662.4,2.66632,197882.6,2.67005,291144.623328,293690.261214,584834.884542,252242.21875,251659.21875,503901.4375,213880.0,798714.884542,1229602.74402,1705638.44021
0050508,89581.8,2.59866,91592.4,2.5684,181174.2,2.58353,259207.862227,264613.128053,523820.990281,220705.734375,228094.1875,448799.921875,161970.0,685790.990281,1090160.33107,1482656.21371
0050524,89802.3,2.93261,88080.3,2.91132,177882.6,2.921965,294327.439621,290658.912229,584986.35185,228925.875,225040.609375,453966.484375,226008.0,810994.35185,1148658.96998,1554147.87821
0050525,104933.0,2.59503,105471.0,2.57339,210404.0,2.58421,292684.175186,293773.428155,586457.603341,291541.8125,290208.078125,581749.890625,210770.0,797227.603341,1291709.85717,1762205.91093
0050952,90008.8,3.13092,90923.4,3.12154,180932.2,3.12623,314252.90779,317335.249885,631588.157674,211705.34375,212304.015625,424009.359375,186263.0,817851.157674,1161031.75847,1190546.1777
0050953,87710.5,2.99564,87649.5,3.02521,175360.0,3.010425,285318.184719,287757.378581,573075.5633,224474.0625,224793.5625,449267.625,185137.0,758212.5633,1127853.98168,1364186.43212
0050954,66357.2,2.92989,66391.7,3.01444,132748.9,2.972165,221940.805297,224714.036294,446654.841591,170744.734375,169073.9375,339818.671875,174652.0,621306.841591,873453.158374,778122.978505
0051463,94664.9,2.78061,94549.0,2.83205,189213.9,2.80633,290985.31096,298728.736203,589714.047163,279815.4375,277709.328125,557524.765625,199119.0,788833.047163,1260207.98134,1367860.13893
0050956,74136.0,2.90438,73983.3,2.914,148119.3,2.90919,237630.890434,237383.040448,475013.930882,197475.1875,197650.59375,395125.78125,172849.0,647862.930882,959371.04971,861411.303148
0050957,72600.7,2.65773,72709.6,2.62752,145310.3,2.642625,216257.805513,218539.274819,434797.080332,187997.28125,189691.78125,377689.0625,151925.0,586722.080332,900640.335857,1104973.22046
0050958,74976.4,2.7608,75724.1,2.77669,150700.5,2.768745,233382.675699,235835.793105,469218.468804,174843.71875,178700.453125,353544.171875,183866.0,653084.468804,922121.929221,1222865.86244
0050959,73874.4,2.70585,75377.5,2.67868,149251.9,2.692265,214674.297963,216437.427884,431111.725847,204058.625,208174.421875,412233.046875,152305.0,583416.725847,920099.677124,820658.836015
0050960,84315.0,2.23084,84488.4,2.19207,168803.4,2.211455,199945.511025,195426.505078,395372.016103,272207.328125,275155.9375,547363.265625,131344.0,526716.016103,1035133.28473,890175.821255
0050961,63699.7,2.94343,63491.3,2.91846,127191.0,2.930945,212325.861507,211153.068964,423478.930472,183746.8125,181810.015625,365556.828125,165865.0,589343.930472,895992.826771,1133940.86099
0050962,66196.9,2.47426,65533.9,2.49867,131730.8,2.486465,179128.503124,180692.062531,359820.565655,186110.53125,186068.359375,372178.890625,152900.0,512720.565655,823009.841219,992807.873914
0050964,83229.7,2.92925,84334.5,2.89162,167564.2,2.910435,279446.787464,281356.279444,560803.066908,212485.890625,215646.09375,428131.984375,183314.0,744117.066908,1091372.86989,1143391.16022
0050965,87432.7,3.03394,90646.9,2.9627,178079.6,2.99832,303869.265731,301764.323482,605633.589213,231247.265625,240339.921875,471587.1875,199689.0,805322.589213,1181584.20346,1210219.31356
0050966,89419.3,2.70881,89319.4,2.80509,178738.7,2.75695,268987.070359,277029.889886,546016.960245,248330.296875,246732.1875,495062.484375,156857.0,702873.960245,1141287.31697,949962.748604
0050967,79567.6,3.32023,79795.0,3.2462,159362.6,3.283215,292543.005712,286995.14756,579538.153272,182695.296875,186809.046875,369504.34375,141502.0,721040.153272,1042048.8048,847316.190107
0050968,90950.0,2.88496,92021.3,2.9576,182971.3,2.92128,292755.674544,299601.616518,592357.291062,230987.015625,233955.234375,464942.25,214754.0,807111.291062,1162585.02677,1403528.42287
0050969,74672.0,3.07955,75984.9,3.08296,150656.9,3.081255,268495.552242,270098.651348,538594.20359,159301.296875,159510.15625,318811.453125,173575.0,712169.20359,943766.366188,936422.441391
0050970,96690.7,3.0272,96174.7,3.061,192865.4,3.0441,322494.085556,325262.09903,647756.184586,225095.75,228247.34375,453343.09375,210060.0,857816.184586,1212301.63838,1184391.75945
0050971,83635.5,3.03235,85218.9,3.04588,168854.4,3.039115,285428.988165,289947.622789,575376.610955,209951.671875,215063.5,425015.171875,206476.0,781852.610955,1092675.79903,1015974.28307
0050972,114231.0,2.92403,115153.0,2.96087,229384.0,2.94245,363494.700236,368881.106241,732375.806477,346128.78125,345477.171875,691605.953125,232381.0,964756.806477,1542409.0889,1823102.76548
0050973,83089.1,2.66108,84184.7,2.63662,167273.8,2.64885,248064.704954,249335.170308,497399.875261,237057.984375,243971.15625,481029.140625,196054.0,693453.875261,1082478.739,1070821.96791
0050974,87839.4,2.86783,88115.4,2.9058,175954.8,2.886815,273423.067703,277769.628892,551192.696595,228394.125,230010.546875,458404.671875,187084.0,738276.696595,1105993.26264,1319417.72286
0050975,84748.4,3.09084,85397.9,3.07622,170146.3,3.08353,289676.544698,291254.982338,580931.527036,216513.5625,216382.578125,432896.140625,188263.0,769194.527036,1122799.36348,1045992.16944
0050976,91042.1,2.83225,89397.0,2.79365,180439.1,2.81295,282144.852836,272376.448088,554521.300924,244819.203125,242760.296875,487579.5,186367.0,740888.300924,1143118.39407,1292080.44888
0050977,96361.6,3.04808,97256.6,3.09009,193618.2,3.069085,324795.250084,331484.128709,656279.378793,248252.859375,251005.0625,499257.921875,214572.0,870851.378793,1263970.14049,1371659.48222
0050979,93959.4,3.04614,94782.4,3.00018,188741.8,3.02316,321061.60912,318071.922272,639133.531392,233939.875,234111.359375,468051.234375,202429.0,841562.531392,1237461.76069,1393775.1181
0050980,85605.9,2.97092,84925.4,2.97297,170531.3,2.971945,279914.727553,278088.147492,558002.875045,216845.5,215274.84375,432120.34375,190870.0,748872.875045,1085391.63598,1229317.57826
0050981,91488.6,2.78369,90611.2,2.80368,182099.8,2.793685,279139.073985,277017.23214,556156.306124,242415.703125,240602.421875,483018.125,194493.0,750649.306124,1135082.64935,1021939.99073
0050982,86070.6,3.21498,89462.7,3.18959,175533.3,3.202285,331558.015178,337043.431512,668601.446689,214321.5,217149.390625,431470.890625,200995.0,869596.446689,1206827.98368,1228881.43464
0050983,95851.6,2.83279,97153.1,2.74311,193004.7,2.78795,305080.884409,298878.266913,603959.151322,250278.828125,253920.6875,504199.515625,213133.0,817092.151322,1220606.32129,1527290.7099
0050984,91151.4,2.88582,89997.0,2.8953,181148.4,2.89056,290854.180183,286771.832645,577626.012828,237593.75,233141.15625,470734.90625,182203.0,759829.012828,1172706.82077,1522849.50919
0050985,97451.2,3.01177,98868.6,3.03414,196319.8,3.022955,323218.198721,330711.626021,653929.824741,264338.953125,267820.359375,532159.3125,212624.0,866553.824741,1294473.23895,1081777.55903
0050986,80889.2,3.06306,79306.8,3.04425,160196.0,3.053655,274938.702514,268577.05972,543515.762234,209981.296875,206218.140625,416199.4375,133866.0,677381.762234,1056589.97553,952019.233475
0050987,76319.0,3.20704,77518.7,3.03544,153837.7,3.12124,280449.98791,269008.715309,549458.703219,204450.578125,207552.421875,412003.0,151572.0,701030.703219,1053163.05438,1236662.87032
0050988,88318.7,2.75651,89479.5,2.74696,177798.2,2.751735,271258.442548,272095.170353,543353.612901,230684.1875,232883.4375,463567.625,186335.0,729688.612901,1116499.92968,1124024.95461
0050989,87501.1,3.04061,87527.2,3.1493,175028.3,3.094955,305181.908782,317856.277531,623038.186314,210380.328125,211206.125,421586.453125,197339.0,820377.186314,1160537.4703,1373396.34898
0050990,108588.0,2.78651,111018.0,2.81012,219606.0,2.798315,334221.038745,342673.107935,676894.14668,305491.734375,309873.953125,615365.6875,234128.0,911022.14668,1414501.6055,1683624.16192
0050991,78083.5,2.91468,77210.2,2.96214,155293.7,2.93841,248979.520588,248684.234691,497663.755279,198722.46875,196676.078125,395398.546875,143064.0,640727.755279,974227.573557,809382.675994
0050992,87881.9,2.96688,88133.2,2.98571,176015.1,2.976295,292724.005554,293182.243065,585906.248619,223227.046875,223876.0625,447103.109375,189012.0,774918.248619,1131278.62713,1272169.5006
0050993,90097.0,3.05492,91576.1,3.08493,181673.1,3.069925,311979.27284,312819.48766,624798.7605,230075.390625,229418.953125,459494.34375,189942.0,814740.7605,1181663.17299,1284993.73748
0050994,83723.3,2.72419,85388.0,2.78039,169111.3,2.75229,253136.159087,259787.210797,512923.369884,242239.875,241813.359375,484053.234375,155912.0,668835.369884,1097965.38493,932272.057223
0050995,93058.0,2.80108,93507.8,2.85909,186565.8,2.830085,286129.483372,292102.452154,578231.935527,259063.3125,259095.328125,518158.640625,177881.0,756112.935527,1202899.95038,1185487.9161
0050996,87055.3,2.85953,87839.4,2.825,174894.7,2.842265,278715.510597,279248.512611,557964.023209,247152.265625,248893.78125,496046.046875,208626.0,766590.023209,1166352.08532,1156070.78749
0050997,104208.0,2.96312,106034.0,2.91493,210242.0,2.939025,342213.769327,344816.011916,687029.781243,308234.140625,315025.515625,623259.65625,243427.0,930456.781243,1445123.42959,1407142.76901
0050998,95299.5,2.74851,95780.2,2.75268,191079.7,2.750595,291867.584318,292269.066301,584136.650619,246881.828125,245544.515625,492426.34375,167119.0,751255.650619,1184633.33207,1063390.32828
0050999,82938.4,3.01469,84839.1,2.96623,167777.5,2.99046,274479.277261,273623.703478,548102.980739,233051.921875,235952.53125,469004.453125,136548.0,684650.980739,1121460.26534,1124249.20544
0051000,94068.8,2.69666,94939.0,2.65308,189007.8,2.67487,277100.441813,272353.840191,549454.282004,258059.71875,259727.15625,517786.875,149210.0,698664.282004,1168031.61979,1215898.98529
0051001,84693.9,3.1314,86283.0,3.04525,170976.9,3.088325,304125.088656,300681.667892,604806.756548,209327.78125,211244.671875,420572.453125,149523.0,754329.756548,1149280.25313,1146109.67083
0051002,94371.1,3.07405,96021.9,2.98215,190393.0,3.0281,332637.776939,327545.503779,660183.280717,224331.734375,224764.78125,449096.515625,206489.0,866672.280717,1210071.39697,1216822.72627
0051006,82808.1,3.11548,82878.5,3.09823,165686.6,3.106855,287557.010561,284453.282841,572010.293402,213191.453125,212844.6875,426036.140625,198255.0,770265.293402,1107487.55068,1081401.16486
0051007,78592.4,2.91369,79126.9,2.90111,157719.3,2.9074,250089.202576,250565.979407,500655.181983,215977.640625,216437.03125,432414.671875,159001.0,659656.181983,1017865.70657,854874.519435
0051461,91519.3,2.61768,90838.2,2.67155,182357.5,2.644615,259646.170345,264128.570255,523774.7406,250273.8125,244659.9375,494933.75,202875.0,726649.7406,1190169.58708,1846796.47699
0051009,95770.1,3.04929,95029.6,3.02769,190799.7,3.03849,329576.726527,321127.386281,650704.112808,260846.609375,257126.15625,517972.765625,214076.0,864780.112808,1274285.93892,1439228.04126
